Puzzle Name,Search Method,Is Solved,Heuristic,Iteration Step,Nodes Generated,Nodes Repeated,Fringe Nodes,Explored Nodes,Duration,Path
sokwhole/sokwhole_22.txt,bfs,Solved,None,None,8143,4886,26,2286,21.8987658,d|l|d|l|d|d|r|l|d|r|l|u|u|u|r|d|r|l|l|d|d|r|d|r|r|u|d|l|l|u|l|u|u|r|u|u|r|d|l|l|d|d|d|r|u|l|d|r|d|r|r|u|l|r|d|l|l|u|
sokwhole/sokwhole_22.txt,IDA*,Solved,Manhattan,Fixed (1),2858,0,550,12415,73.68661094,d|l|d|l|d|d|r|l|u|u|r|d|r|l|u|u|r|d|l|d|l|d|d|r|u|d|d|r|r|u|l|d|l|u|
sokwhole/sokwhole_22.txt,IDA*,Solved,Manhattan,Fixed (4),2707,0,502,7425,44.85950375,d|l|d|l|d|d|r|l|u|u|r|d|r|l|l|u|r|u|r|d|l|l|d|d|d|r|u|d|d|r|r|u|d|u|l|d|l|u|
sokwhole/sokwhole_22.txt,IDA*,Solved,Manhattan,Dynamic,2495,0,747,11513,70.00666809,d|l|d|l|d|d|r|l|u|u|r|d|r|l|u|u|r|d|l|l|d|d|d|r|u|d|d|r|r|u|l|d|l|u|
sokwhole/sokwhole_22.txt,IDA*,Solved,Euclidean,Fixed (4),2841,0,591,9774,62.81074095,d|l|d|l|d|d|r|l|u|u|r|d|r|l|l|d|d|r|u|d|d|r|r|u|d|u|l|d|l|u|l|u|u|u|r|u|r|d|
sokwhole/sokwhole_23.txt,bfs,Solved,None,None,1310,738,17,458,2.462979078,l|l|u|l|u|u|l|l|d|r|l|u|r|r|d|l|l|u|l|l|d|r|r|r|d|u|l|l|d|r|
sokwhole/sokwhole_23.txt,IDA*,Solved,Manhattan,Fixed (1),485,0,188,2441,10.07148886,l|l|u|l|u|u|l|l|d|r|d|u|l|u|l|l|d|r|r|l|d|r|r|l|u|u|r|d|
sokwhole/sokwhole_23.txt,IDA*,Solved,Manhattan,Fixed (4),485,0,75,930,3.686279774,l|l|u|l|u|u|l|l|d|r|d|u|l|u|l|l|d|r|r|l|d|r|r|l|u|u|r|d|
sokwhole/sokwhole_23.txt,IDA*,Solved,Manhattan,Dynamic,434,0,102,1077,4.433788776,l|l|u|l|u|u|l|l|d|r|l|u|r|r|d|l|l|u|l|l|d|r|r|r|d|u|l|l|d|r|
sokwhole/sokwhole_23.txt,IDA*,Solved,Euclidean,Fixed (1),527,0,527,5783,25.67583823,l|l|u|l|u|u|l|l|d|r|d|u|u|l|l|l|d|r|r|l|d|r|r|l|u|u|r|d|
sokwhole/sokwhole_23.txt,IDA*,Solved,Euclidean,Fixed (4),534,0,82,1319,5.945173025,l|l|u|l|u|u|l|l|d|r|d|u|u|l|l|l|d|r|r|l|d|r|r|l|u|u|r|d|
sokwhole/sokwhole_23.txt,IDA*,Solved,Euclidean,Dynamic,564,0,100,1520,6.534475803,l|l|u|l|u|u|l|l|d|r|d|u|u|r|d|u|l|l|l|l|d|r|d|r|l|u|r|r|
sokwhole/sokwhole_24.txt,IDA*,Solved,Manhattan,Dynamic,5943,0,1180,12220,93.32971883,r|u|r|r|d|d|r|d|r|d|l|r|u|r|u|l|u|l|d|u|u|l|l|l|d|d|r|u|l|u|r|
sokwhole/sokwhole_24.txt,IDA*,Solved,Manhattan,Fixed (4),7468,0,1100,13119,110.549593,r|u|r|r|d|d|r|d|r|d|l|r|u|r|u|l|u|l|d|u|u|l|l|l|d|d|r|u|d|l|u|u|r|
sokwhole/sokwhole_26.txt,bfs,Solved,None,None,7810,4677,24,2245,19.69261312,u|l|l|r|u|d|r|r|u|l|u|l|u|l|l|d|r|l|l|d|d|r|r|r|l|u|r|l|d|l|l|u|r|l|u|r|u|r|r|d|l|r|u|l|l|d|
sokwhole/sokwhole_26.txt,IDA*,Solved,Manhattan,Fixed (4),1500,0,406,6784,36.94342518,u|l|l|r|u|d|r|r|u|l|u|l|u|l|l|d|r|l|l|d|d|r|r|r|l|u|r|l|d|l|l|u|u|r|u|r|r|d|u|l|d|
sokwhole/sokwhole_26.txt,IDA*,Solved,Euclidean,Fixed (4),1399,0,431,7614,42.196383,u|l|l|r|u|d|r|r|u|l|u|l|u|l|l|d|r|l|l|d|d|r|r|r|l|u|r|l|d|l|l|u|u|r|u|r|d|u|r|d|
sokwhole/sokwhole_27.txt,bfs,Solved,None,None,12478,7286,45,3996,50.65377688,d|d|d|r|r|u|r|l|d|l|l|u|u|u|r|r|r|d|r|d|r|l|d|l|r|u|r|d|r|r|d|d|l|r|u|u|l|l|l|l|l|r|r|r|r|r|d|d|l|u|r|u|u|l|d|l|l|l|l|u|r|u|r|d|r|l|l|u|u|l|l|l|d|d|d|r|r|l|l|u|u|u|r|r|r|d|r|d|r|d|r|r|d|d|l|u|r|u|l|r|u|l|
