Puzzle Name,Search Method,Is Solved,Heuristic,Iteration Step,Nodes Generated,Nodes Repeated,Fringe Nodes,Explored Nodes,Duration,Path
microban/microban_25.txt,bfs,Solved,None,None,3379,1952,108,1000,13.20626998,l|u|r|r|r|d|l|r|u|l|l|l|d|l|d|r|r|u|l|u|r|l|u|u|r|d|l|d|d|r|r|r|u|u|l|l|r|r|d|d|l|u|r|d|l|l|l|u|r|u|u|l|d|d|r|d|r|r|u|l|r|d|l|l|d|l|l|u|r|r|l|u|u|r|d|r|r|u|l|r|d|l|l|l|d|l|d|r|r|u|l|u|r|l|u|u|r|d|r|r|d|d|l|l|r|r|u|u|l|d|r|u|l|l|l|d|r|l|u|r|r|r|d|l|l|d|d|l|l|u|r|l|d|r|r|u|l|u|r|u|r|r|d|l|r|d|l|r|u|l|u|l|u|l|d|r|r|r|d|l|d|l|d|l|l|u|r|u|r|u|r|r|d|d|l|l|r|r|u|u|l|l|u|l|d|r|r|r|d|d|l|l|d|l|l|u|r|l|d|r|r|u|
microban/microban_25.txt,IDA*,Solved,Manhattan,Fixed (1),385,0,295,3104,11.9050889,u|r|r|d|l|u|l|l|u|u|r|d|l|d|r|l|d|d|r|u|r|r|u|u|l|l|u|l|d|
microban/microban_25.txt,IDA*,Solved,Manhattan,Fixed (4),699,0,153,1877,7.795294285,l|u|r|r|r|d|l|r|u|l|l|l|u|u|r|d|l|d|r|l|d|l|d|r|r|u|r|r|u|u|l|l|u|l|d|
microban/microban_25.txt,IDA*,Solved,Manhattan,Dynamic,565,0,241,3062,12.09819508,l|u|r|r|r|d|l|u|l|l|u|u|r|d|l|d|r|l|d|d|r|u|r|r|u|u|l|l|u|l|d|
microban/microban_25.txt,IDA*,Solved,Euclidean,Fixed (1),1944,0,524,6153,26.45276499,u|r|r|d|l|u|l|l|u|u|r|d|l|d|r|l|d|d|r|u|r|r|u|u|l|l|u|l|d|
microban/microban_25.txt,IDA*,Solved,Euclidean,Fixed (4),682,0,187,2241,9.381951094,l|u|r|r|r|d|l|r|u|l|l|l|u|u|r|d|l|d|r|l|d|l|d|r|r|u|r|r|u|u|l|l|u|l|d|
microban/microban_25.txt,IDA*,Solved,Euclidean,Dynamic,1040,0,324,6050,25.60550976,l|u|r|r|r|d|l|u|l|l|u|u|r|d|l|d|r|l|d|d|r|u|r|r|u|u|l|l|u|l|d|
microban/microban_26.txt,bfs,Solved,None,None,4140,2447,26,1252,9.187472105,r|d|d|d|l|u|r|d|d|d|l|u|u|l|l|d|r|l|u|r|r|r|d|d|l|u|r|u|l|r|u|u|u|l|l|d|r|l|u|r|r|d|l|d|d|r|d|d|l|u|r|u|u|l|u|l|u|r|r|d|d|
microban/microban_26.txt,IDA*,Solved,Manhattan,Fixed (1),1271,0,167,6835,31.50623608,r|d|d|d|l|u|r|d|d|d|l|u|u|l|l|d|r|u|r|r|d|d|l|u|r|u|l|r|u|u|u|l|l|d|r|d|u|u|r|d|d|
microban/microban_26.txt,IDA*,Solved,Manhattan,Fixed (4),707,0,184,2627,11.46753693,r|d|d|d|l|u|r|d|d|d|l|u|u|l|l|d|r|l|u|r|r|r|d|d|l|u|r|u|l|r|u|u|u|l|l|d|r|d|u|u|r|d|d|
microban/microban_26.txt,IDA*,Solved,Manhattan,Dynamic,1151,0,244,7073,32.49703693,r|d|d|d|l|u|r|d|d|d|l|u|u|l|l|d|r|u|r|r|d|d|l|u|r|u|l|r|u|u|u|l|l|d|r|d|u|u|r|d|d|
microban/microban_26.txt,IDA*,Solved,Euclidean,Fixed (4),860,0,258,4204,19.25374627,r|d|d|d|l|u|r|d|d|d|l|u|u|l|l|d|r|l|u|r|r|r|d|d|l|u|r|u|l|r|u|u|u|l|l|d|r|l|u|r|r|d|d|u|l|d|
microban/microban_26.txt,IDA*,Solved,Euclidean,Dynamic,1713,0,747,12859,63.28806806,r|d|d|d|l|u|r|d|d|d|l|u|u|l|l|d|r|u|r|r|d|d|l|u|r|u|l|r|u|u|u|l|l|d|r|d|u|u|r|d|d|
microban/microban_27.txt,bfs,Solved,None,None,845,428,28,354,1.820668936,d|l|l|d|l|l|u|u|u|u|r|r|r|d|d|l|l|r|r|u|u|l|l|l|d|d|r|r|d|d|l|l|u|u|r|r|r|r|d|l|r|u|l|l|l|l|d|d|r|r|u|r|r|u|l|l|r|r|d|l|l|d|l|l|u|u|r|r|l|l|d|d|r|r|u|r|r|u|l|u|u|l|l|l|d|d|r|r|l|l|d|u|r|r|d|r|u|u|
microban/microban_27.txt,IDA*,Solved,Manhattan,Fixed (1),582,0,50,6379,20.80668092,d|l|u|l|d|d|l|l|u|u|u|u|r|r|r|d|u|l|l|l|d|d|d|d|r|r|u|u|l|r|d|r|r|u|l|u|u|l|l|l|d|d|d|u|r|r|d|r|u|u|
microban/microban_27.txt,IDA*,Solved,Manhattan,Fixed (4),463,0,56,3383,11.2588048,d|l|u|l|r|r|d|l|l|d|l|l|u|u|u|u|r|r|r|d|u|l|l|l|d|d|d|d|r|r|u|u|l|r|d|r|r|u|l|l|r|u|u|l|l|l|d|d|r|r|d|r|u|u|d|l|l|l|d|
microban/microban_27.txt,IDA*,Solved,Manhattan,Dynamic,637,0,43,6006,20.12011695,d|l|u|l|d|d|l|l|u|u|u|u|r|r|r|d|u|l|l|l|d|d|d|d|r|r|u|u|l|r|d|r|r|u|l|u|u|l|l|l|d|d|d|u|r|r|d|r|u|u|
microban/microban_27.txt,IDA*,Solved,Euclidean,Fixed (1),761,0,98,14475,50.81504321,d|l|u|l|d|d|l|l|u|u|u|u|r|r|r|d|u|l|l|l|d|d|d|d|r|r|u|u|l|r|d|r|r|u|l|u|u|l|l|l|d|d|d|u|r|r|d|r|u|u|
microban/microban_27.txt,IDA*,Solved,Euclidean,Fixed (4),585,0,50,3704,12.32909393,d|l|u|l|d|d|l|l|u|u|u|u|r|r|r|d|u|l|l|l|d|d|d|d|r|r|u|u|l|r|d|r|r|u|l|u|u|l|l|l|d|d|r|r|d|r|u|u|d|l|l|l|d|
microban/microban_27.txt,IDA*,Solved,Euclidean,Dynamic,761,0,98,13269,47.94706202,d|l|u|l|d|d|l|l|u|u|u|u|r|r|r|d|u|l|l|l|d|d|d|d|r|r|u|u|l|r|d|r|r|u|l|u|u|l|l|l|d|d|d|u|r|r|d|r|u|u|
microban/microban_28.txt,bfs,Solved,None,None,893,515,31,273,2.061030865,r|d|u|l|l|d|r|d|r|l|d|r|r|r|u|l|l|r|r|d|l|l|l|u|r|u|d|r|r|d|l|l|l|u|u|l|u|u|r|r|d|d|l|d|r|l|u|r|u|u|l|d|d|
microban/microban_28.txt,IDA*,Solved,Manhattan,Fixed (1),319,0,63,2377,8.521340847,r|d|u|l|l|d|r|d|d|r|r|u|l|d|l|u|u|l|u|u|r|r|d|d|l|d|r|u|u|u|l|d|d|
microban/microban_28.txt,IDA*,Solved,Manhattan,Fixed (4),356,0,20,1663,6.375769854,r|d|u|l|l|d|r|d|r|l|d|r|r|r|u|l|l|r|r|d|l|l|l|u|u|l|u|u|r|r|d|d|l|d|r|l|u|l|u|u|r|d|d|
microban/microban_28.txt,IDA*,Solved,Manhattan,Dynamic,311,0,63,2026,7.242584229,r|d|u|l|l|d|r|d|d|r|r|u|l|d|l|u|u|l|u|u|r|r|d|d|l|d|r|u|u|u|l|d|d|
microban/microban_28.txt,IDA*,Solved,Euclidean,Fixed (1),574,0,330,5054,23.24460912,r|d|u|l|l|d|r|d|d|r|r|u|l|d|l|u|u|l|u|u|r|r|d|d|l|d|r|u|u|u|l|d|d|
microban/microban_28.txt,IDA*,Solved,Euclidean,Fixed (4),298,0,33,1263,5.340498924,r|d|u|l|l|d|r|d|d|r|r|u|l|d|l|u|u|l|u|u|r|r|d|d|u|d|l|d|r|u|u|u|l|d|d|
microban/microban_28.txt,IDA*,Solved,Euclidean,Dynamic,738,0,169,6225,27.90565705,r|d|u|l|l|d|r|d|d|r|r|u|l|d|l|u|u|l|u|u|r|r|d|d|l|d|r|u|u|u|l|d|d|
microban/microban_29.txt,bfs,Solved,None,None,2646,1438,126,922,14.58620787,l|u|l|l|d|r|l|u|r|r|r|d|r|r|d|d|l|l|l|l|l|l|l|u|u|r|l|d|d|r|r|r|r|r|r|r|u|u|l|l|u|l|l|d|r|r|r|l|l|l|u|l|l|d|r|r|r|r|l|l|l|l|l|d|d|r|r|r|r|r|r|r|u|u|l|r|u|r|u|u|l|d|d|d|l|l|l|r|u|l|l|l|l|d|r|r|r|r|l|l|l|l|l|d|d|r|r|r|r|r|r|r|u|u|l|l|r|r|u|d|l|l|l|r|r|r|d|d|l|l|l|l|l|l|l|u|u|r|r|r|r|r|l|l|l|l|l|d|d|r|r|r|r|r|r|r|u|u|l|l|l|l|r|r|r|r|u|r|u|u|l|d|d|d|l|l|l|l|u|l|l|d|r|r|r|l|l|l|l|d|d|r|r|r|r|r|r|r|u|u|u|u|r|d|l|d|l|l|r|r|d|d|l|l|l|l|l|l|l|u|u|r|r|r|r|r|r|l|l|l|l|l|l|d|d|r|r|r|r|r|r|r|u|u|u|r|u|u|l|d|r|u|l|u|l|l|d|r|d|r|d|r|u|l|l|u|l|u|r|r|d|r|d|d|l|d|u|r|u|u|l|d|
microban/microban_30.txt,bfs,Solved,None,None,1709,1005,56,479,4.301045895,l|d|r|r|u|r|u|l|r|d|l|l|l|u|r|l|u|u|r|d|l|d|d|r|r|r|u|u|l|r|d|d|l|l|l|u|u|r|d|l|d|d|r|r|u|r|u|l|r|d|l|l|r|d|l|l|u|u|r|u|u|l|d|d|r|d|r|r|u|u|l|r|d|d|l|l|u|l|u|u|r|d|r|r|d|d|l|l|d|l|u|
microban/microban_30.txt,IDA*,Solved,Manhattan,Fixed (1),191,0,128,1409,4.256594896,l|u|u|u|r|d|l|d|d|d|r|r|u|r|u|u|l|l|u|l|d|
microban/microban_30.txt,IDA*,Solved,Manhattan,Fixed (4),191,0,53,436,1.330578089,l|u|u|u|r|d|l|d|d|d|r|r|u|r|u|u|l|l|u|l|d|
microban/microban_30.txt,IDA*,Solved,Manhattan,Dynamic,168,0,99,878,2.586750984,l|u|u|u|r|d|l|d|d|r|d|r|u|r|u|u|l|l|u|l|d|
microban/microban_30.txt,IDA*,Solved,Euclidean,Fixed (1),191,0,250,2222,6.743754864,l|u|u|u|r|d|l|d|d|d|r|r|u|r|u|u|l|l|u|l|d|
microban/microban_30.txt,IDA*,Solved,Euclidean,Fixed (4),590,0,20,926,3.064338923,l|u|u|u|r|d|l|d|d|r|d|r|u|r|u|u|l|l|u|l|d|
microban/microban_30.txt,IDA*,Solved,Euclidean,Dynamic,191,0,270,1714,5.654256821,l|u|u|u|r|d|l|d|d|d|r|r|u|r|u|u|l|l|u|l|d|
